TYL,"Tyler Technologies, Inc. provides integrated information management solutions and services for the public sector with a focus on local governments in the United States and internationally."
TYPE,"Monotype Imaging Holdings Inc. develops, markets, and licenses technologies and fonts in the United States, the United Kingdom, Germany, Japan, and rest of Asia."
TZOO,"Travelzoo Inc., an Internet media company, together with its subsidiaries, publishes travel, entertainment, and local deals from travel and entertainment companies, and local businesses in North America, Europe, and the Asia Pacific."
UACL,"Universal Truckload Services, Inc. provides transportation and logistics solutions in the United States, Mexico, and Canada."
UAHC,"United American Healthcare Corporation provides contract manufacturing services to the medical device industry in the United States. The company offers laser-based metal fabrication services; and supplies precision components to customers developing products for use in a range of medical specialties, including cardiology, neurology, orthopedics, gynecology, ophthalmology, and urology."
UA,"Under Armour, Inc., together with its subsidiaries, develops, markets, and distributes branded performance apparel, footwear, and accessories for men, women, and youth primarily in North America, Europe, the Middle East, Africa, Asia, and Latin America."
UAL,"United Continental Holdings, Inc., through its subsidiaries, provides passenger and cargo transportation services."
UAM,"Universal American Corp., a specialty health and life insurance holding company, provides health insurance and managed care products and services to the growing Medicare and Medicaid population in the United States."
UAMY,"United States Antimony Corporation produces and sells antimony, silver, gold, and zeolite products in the United States. The companys Antimony division offers antimony oxide that is primarily used in conjunction with a halogen to form a synergistic flame retardant system for plastics, rubber, fiberglass, textile goods, paints, coatings, and paper."
UAN,"CVR Partners, LP is engaged in the production, distribution, and marketing of nitrogen fertilizers in the United States. Its nitrogen fertilizer products include ammonia and urea ammonium nitrate (UAN)."
UBA,Urstadt Biddle Properties Inc. is a real estate investment trust.
UBCP,"United Bancorp, Inc. operates as the bank holding company for The Citizens Savings Bank that provides commercial and retail banking services to individuals, businesses, and other organizations in northeastern, eastern, southeastern, and south central Ohio."
UBFO,"United Security Bancshares operates as the bank holding company for United Security Bank that provides a range of commercial banking services primarily to the business and professional community, and individuals in California. Its deposit products include personal and business checking accounts, savings accounts, interest-bearing negotiable order of withdrawal accounts, money market accounts, and time certificates of deposit."
UBNK,"United Financial Bancorp, Inc. operates as the holding company for United Bank that provides a line of commercial, business, and consumer banking products and services to customers throughout Central Connecticut and Western Central Massachusetts."
UBNT,"Ubiquiti Networks, Inc., together with its subsidiaries, offers a portfolio of networking products and solutions for service providers and enterprises."
UBOH,"United Bancshares, Inc. operates as a bank holding company for The Union Bank Company that provides various commercial banking services in Northwestern and West Central Ohio."
UBP,Urstadt Biddle Properties Inc. is a real estate investment trust.
UBSH,"Union Bankshares Corporation operates as the bank holding company for Union First Market Bank that provides banking and related financial services to consumers and businesses in the northern, central, Rappahannock, Shenandoah, Tidewater, and Northern Neck regions of Virginia. The company operates through two segments, Community Bank and Mortgage."
UBSI,"United Bankshares, Inc., through its subsidiaries, provides commercial and retail banking services and products in the United States."
UCFC,"United Community Financial Corp. operates as the holding company for The Home Savings and Loan Company of Youngstown, Ohio that provides consumer and business banking services in Ohio and Western Pennsylvania."
UCTT,"Ultra Clean Holdings, Inc. designs, develops, prototypes, engineers, manufactures, and tests subsystems tailored to specific steps in the semiconductor manufacturing process and manufacturing processes in other addressed industries primarily in North America, Asia, and Europe."
UDR,"UDR, Inc. is an independent real estate investment trust."
UEC,"Uranium Energy Corp. is engaged in the exploration, extraction, and processing of uranium concentrates on projects located in the United States and Paraguay."
UEIC,"Universal Electronics Inc. develops and manufactures pre-programmed universal wireless remote control products, audio-video accessories, and software for home entertainment systems."
UEPS,"Net 1 UEPS Technologies, Inc. provides payment solutions and transaction processing services for various industries in South Africa, Korea, Europe, and internationally."
UFCS,"United Fire Group, Inc., together with its subsidiaries, provides insurance protection for individuals and businesses in the United States."
UFI,"Unifi, Inc., together with its subsidiaries, manufactures and sells polyester and nylon yarn products in the United States and internationally."
UFPI,"Universal Forest Products, Inc., through its subsidiaries, primarily designs, manufactures, and markets wood and wood-alternative products for retail building home centers and other retailers."
UFPT,"UFP Technologies, Inc. produces and sells custom-engineered components, products, and specialty packaging solutions to medical, automotive, aerospace and defense, and packaging markets in the United States."
UFS,"Domtar Corporation designs, manufactures, markets, and distributes communications papers, specialty and packaging papers, and absorbent hygiene products in the United States, Canada, Europe, Asia, and internationally. It operates in two segments, Pulp and Paper, and Personal Care."
UG,"United-Guardian, Inc. researches, develops, manufactures, and markets cosmetic ingredients, personal care products, pharmaceuticals, medical and health care products, and specialty industrial products in the United States, Canada, China, France, and internationally."
UHAL,"AMERCO operates as a do-it-yourself moving and storage operator for household and commercial goods in the United States and Canada. Its Moving and Storage segment is engaged in the rental of trucks, trailers, portable moving and storage pods, specialty rental items, and self-storage spaces primarily to the household movers; and sale of moving supplies, towing accessories, and propane."
UGI,"UGI Corporation, through its subsidiaries, distributes, stores, transports, and markets energy products and related services in the United States and internationally. It distributes propane to approximately 2 million residential, commercial/industrial, motor fuel, agricultural, and wholesale customers in 50 states through 2,500 propane distribution locations; and sells, installs, and services propane appliances, including heating systems."
UHT,Universal Health Realty Income Trust is a publicly owned real estate investment trust. The firm invests in the real estate markets of United States.
UIHC,"United Insurance Holdings Corp. operates as a property and casualty insurance holding company that sources, writes, and services residential property and casualty insurance policies in Florida, Massachusetts, New Jersey, North Carolina, Rhode Island, South Carolina, and Texas."
UIL,"UIL Holdings Corporation, through its subsidiaries, operates in the regulated utility businesses. The company operates in the Electric Distribution, Electric Transmission, and Gas Distribution segments."
UIS,"Unisys Corporation provides information technology (IT) services, software, and technology for clients worldwide. The company operates in two segments, Services and Technology."
UHS,"Universal Health Services, Inc., through its subsidiaries, owns and operates acute care hospitals, behavioral health centers, surgical hospitals, ambulatory surgery centers, and radiation oncology centers."
ULBI,"Ultralife Corporation offers power and communications solutions in the United States and internationally. It operates through two segments, Battery & Energy Products and Communications Systems."
ULGX,"Urologix, Inc. develops, manufactures, and markets non-surgical, office-based therapies for the treatment of the symptoms and obstruction resulting from benign prostatic hyperplasia (BPH)."
ULTA,"ULTA Salon, Cosmetics & Fragrance, Inc. operates specialty retail stores in the United States."
ULTI,"The Ultimate Software Group, Inc. provides cloud-based human capital management solutions primarily to enterprise companies."
UMPQ,"Umpqua Holdings Corporation operates as the holding company for Umpqua Bank and Umpqua Investments, Inc. that provide commercial and retail banking, and brokerage services to corporate, institutional, and individual customers in the United States."
UNAM,"Unico American Corporation, through its subsidiaries, underwrites property and casualty insurance in Arizona, California, Nevada, Oregon, and Washington. The company provides property, casualty, health, and life insurance products, as well as insurance premium financing and membership association services."
UNB,"Union Bankshares, Inc. operates as the bank holding company for Union Bank that offers commercial and retail banking services in northern Vermont and northwestern New Hampshire."
UNF,"UniFirst Corporation provides workplace uniforms and protective work wear clothing primarily in the United States, Canada, and Europe. It operates through US Rental and Cleaning; Canadian Rental and Cleaning; Manufacturing; Specialty Garments Rental and Cleaning; and First Aid segments."
UNFI,"United Natural Foods, Inc., together with its subsidiaries, distributes and retails natural, organic, and specialty foods, as well as non-food products primarily in the United States and Canada."
UNH,"UnitedHealth Group Incorporated operates as a diversified health and well-being company in the United States. The companys UnitedHealthcare segment offers consumer-oriented health benefit plans and services for large national employers, public sector employers, mid-sized employers, small businesses, and individuals; health care coverage, and health and well-being services to individuals aged 50 and older addressing their needs for preventive and acute health care services; services dealing with chronic disease and other specialized issues for older individuals; Medicaid plans, Childrens Health Insurance Program, and health care programs; and health services, including commercial health and dental benefits."
UNIS,"Unilife Corporation designs, develops, manufactures, and commercializes injectable drug delivery systems in the United States and internationally. The company offers Unifill Syringe, a staked (fixed) retracting needle that is designed for use with liquid stable drugs; Unifill Select for use of liquid stable drug or vaccine, or a diluent to reconstitute and deliver a lyophilized drug supplied in a vial; and Unifill Assure, a finger flange and a thumb press for the intuitive self-injection of biologics."
UNM,"Unum Group, together with its subsidiaries, provides group and individual disability insurance products in the United States and the United Kingdom. It operates in three segments: Unum US, Unum UK, and Colonial Life."
UNP,"Union Pacific Corporation, through its subsidiary, Union Pacific Railroad Company, provides rail transportation services in the United States. The company offers freight transportation services for agricultural products, including grains, commodities produced from grains, food, and beverage products; automotive products, such as imported and exported shipments, finished vehicles, and automotive parts; and chemicals consisting of industrial chemicals, plastics, crude oil, liquid petroleum gases, fertilizers, soda ash, sodium products, and phosphorus rock and sulfur products."
UNS,"UNS Energy Corporation, through its subsidiaries, is engaged in the electric generation and energy delivery business. The companys TEP segment generates, transmits, and distributes electricity to approximately 413,000 retail electric customers in southeastern Arizona; and sells electricity to other utilities and power marketing entities located in the Western United States."
UNTD,"United Online, Inc., through its subsidiaries, provides consumer products and services over the Internet."
UNTK,"UniTek Global Services, Inc. provides technical services to the wireless telecommunications, public safety, satellite television, and broadband cable industries in the United States and Canada."
UNTY,"Unity Bancorp, Inc. operates as a bank holding company for Unity Bank that provides financial services to retail, corporate, and small business customers."
UPI,"Uroplasty, Inc., a medical device company, develops, manufactures, and markets products for the treatment of voiding dysfunctions primarily in the United States."
UPIP,"Unwired Planet, Inc. develops patents that allow mobile devices to connect to the Internet."
UPL,"Ultra Petroleum Corp., an independent oil and gas company, is engaged in the acquisition, exploration, development, production, and operation of oil and natural gas properties in the United States."
UPS,"United Parcel Service, Inc., a package delivery company, provides transportation, logistics, and financial services in the United States and internationally."
UQM,"UQM Technologies, Inc. develops, manufactures, and sells electric motors, generators, and power electronic controllers in the United States and internationally."
URBN,"Urban Outfitters, Inc., a lifestyle specialty retail company, is engaged in the retail and wholesale of general consumer products."
URG,"Ur-Energy Inc., a junior mining company, is engaged in the identification, acquisition, evaluation, exploration, development, and operation of uranium mineral properties."
URI,"United Rentals, Inc., through its subsidiaries, operates as an equipment rental company."
URRE,"Uranium Resources, Inc. is engaged in the acquisition, exploration, development, and mining of uranium properties using the in situ recovery mining process."
URS,"URS Corporation provides engineering, construction, and technical services to public agencies and private sector clients worldwide. The company modernizes weapons systems; refurbishes military vehicles and aircraft; trains pilots; manages military and government installations; and provides logistics support for military operations and supports the decommissioning of former military bases for redevelopment, as well as supports programs to eliminate nuclear, chemical, and biological weapons."
URZ,"Uranerz Energy Corporation, an exploration stage company, is engaged in the acquisition, exploitation, and development of uranium and mineral resources in the United States. The company primarily focuses on exploring and developing projects in the Powder River Basin area of Wyoming."
USAK,"USA Truck, Inc. operates as a truckload carrier that provides general commodities transportation services in the United States, Mexico, and Canada."
USAP,"Universal Stainless & Alloy Products, Inc. and its subsidiaries manufacture and market semi-finished and finished specialty steel products in the United States and internationally."
USAT,"USA Technologies, Inc. provides wireless networking, cashless transactions, asset monitoring, and other value-added services principally to the small ticket unattended retail markets in the United States and internationally."
USB,U.S.
USBI,"United Security Bancshares, Inc. operates as the bank holding company for the First United Security Bank that provides commercial banking products and services to small and medium-sized businesses, property managers, business executives, professionals, and other individuals in Alabama."
USEG,U.S.
USG,"USG Corporation, through its subsidiaries, operates as a manufacturer and distributor of building materials worldwide. It operates in three segments: North American Gypsum, Worldwide Ceilings, and Building Products Distribution."
USLM,"United States Lime & Minerals, Inc., together with its subsidiaries, manufactures and sells lime and limestone products in the United States."
USMD,"USMD Holdings, Inc., an early-stage physician-led integrated health system, focuses on providing health care services to patients in physician clinics, hospitals, and other health care facilities in the United States."
USMO,"USA Mobility, Inc. provides wireless messaging, mobile voice and data, and unified communications solutions to the healthcare, government, and enterprise sectors in the United States, Europe, Australia, Asia, and the Middle East."
USNA,"USANA Health Sciences, Inc. develops, manufactures, and sells science-based nutritional and personal care products focusing on chronic degenerative disease worldwide."
USTR,United Stationers Inc. operates as a wholesale distributor of business products in the United States and internationally.
USU,"USEC Inc. supplies low enriched uranium (LEU) for commercial nuclear power plants in the United States, Japan, and internationally."
UTEK,"Ultratech, Inc. develops, manufactures, and markets photolithography, laser thermal processing, and inspection equipment."
UTI,"Universal Technical Institute, Inc. engages in the provision of postsecondary education for students seeking careers as professional automotive, diesel, collision repair, motorcycle, and marine technicians in the United States."
UTHR,"United Therapeutics Corporation, a biotechnology company, develops and commercializes products to address the unmet medical needs of patients with chronic and life-threatening conditions worldwide. Its lead product comprises Remodulin, an injection used for the treatment of pulmonary arterial hypertension (PAH)."
UTIW,"UTi Worldwide Inc., through its subsidiaries, provides non-asset-based supply chain services and solutions worldwide."
UTL,"Unitil Corporation, a public utility holding company, is engaged in the distribution of electricity and natural gas in the United States. The company operates in four segments: Utility Gas Operations, Utility Electric Operations, Non-Regulated, and Other."
UTX,"United Technologies Corporation provides technology products and services to the building systems and aerospace industries worldwide. Its Otis segment designs, manufactures, sells, and installs a range of passenger and freight elevators, escalators, and moving walkways; modernization products to upgrade elevators and escalators; and maintenance and repair services."
UUU,"Universal Security Instruments, Inc. designs, markets, and distributes safety and security products in the United States and Canada."
UVSP,"Univest Corporation of Pennsylvania operates as the holding company for Univest Bank and Trust Co. that provides various commercial and retail banking, community banking, and trust services to individuals, businesses, municipalities, and nonprofit organizations in Pennsylvania."
UVV,"Universal Corporation operates as a leaf tobacco merchant and processor worldwide. It is engaged in procuring, financing, processing, packing, storing, and shipping leaf tobacco for sale to, or for the account of, manufacturers of consumer tobacco products."
UWN,"Nevada Gold & Casinos, Inc., a gaming company, engages in financing, developing, owning, and operating gaming properties and projects primarily in Washington, South Dakota, and Colorado."
V,"Visa Inc., a payments technology company, operates as a retail electronic payments network worldwide."
VAC,"Marriott Vacations Worldwide Corporation develops, markets, sells, and manages vacation ownership and related products under the Marriott Vacation Club and Grand Residences by Marriott brands. The company also develops, markets, and sells vacation ownership and related products under The Ritz-Carlton Destination Club brand; and holds right to develop, market, and sell ownership residential products under The Ritz-Carlton Residences brand."
VAL,"The Valspar Corporation manufactures and distributes various coatings, paints, and related products worldwide. The company operates in two segments, Coatings and Paints."
VALU,"Value Line, Inc. engages in the production of investment related periodical publications primarily in the United States."
VALV,"Shengkai Innovations, Inc., together with its subsidiaries, designs, manufactures, and distributes ceramic valves for industrial use in the Peoples Republic of China."
VAR,"Varian Medical Systems, Inc. designs, manufactures, sells, and services medical devices and software for treating cancer and other medical conditions with radiotherapy, radiosurgery, proton therapy, and brachytherapy worldwide."
VASC,"Vascular Solutions, Inc., a medical device company, provides various solutions to interventional cardiologists, interventional radiologists, electro physiologists, and vein practices worldwide."
VASO,"Vasomedical, Inc. designs, manufactures, markets, and supports enhanced external counterpulsation (EECP) systems, ambulatory monitoring systems, and other medical equipment."
VBFC,"Village Bank and Trust Financial Corp. operates as the holding company for Village Bank that provides banking and related financial services to individuals and businesses in Richmond, Virginia metropolitan area."
VC,"Visteon Corporation provides climate, electronic and interior systems, modules, and components to automotive original equipment manufacturers worldwide. It operates in the Climate, Electronics, and Interiors segments."
VCRA,"Vocera Communications, Inc., mobile technology company, provides mobile communication solutions in healthcare, hospitality, energy, retail, and other mobile work environments in the United States and internationally."
VDSI,"VASCO Data Security International, Inc., together with its subsidiaries, designs, develops, and markets security systems to secure and manage access to user digital assets worldwide."
VECO,"Veeco Instruments Inc., together with its subsidiaries, designs, manufactures, and markets thin film equipment to make light emitting diodes (LEDs), flexible organic LED (OLED) displays, hard-disk drives, solar cells, power semiconductors, and wireless components worldwide."
VG,Vonage Holdings Corp. provides communications services that connect individuals through cloud-connected devices worldwide.
VGZ,"Vista Gold Corp. focuses on the evaluation, acquisition, exploration, and advancement of gold exploration and potential development projects principally in Australia and North America."
VHC,"VirnetX Holding Corporation develops software and technology solutions for securing real-time communications over the Internet. The companys software and technology solutions include secure domain name registry and GABRIEL Connection Technology that are designed to secure various real-time communications over the Internet, as well as enable organizations and individuals to establish communities of secure, registered users, and transmit information between various devices, networks, and operating systems."
VHI,"Valhi, Inc., through its subsidiaries, operates in the chemicals, component products, and waste management businesses."
VIA,Viacom Inc. operates as an entertainment content company in the United States and internationally.
VIAB,Viacom Inc. operates as an entertainment content company in the United States and internationally.
VIAS,"Viasystems Group, Inc. provides multi-layer printed circuit boards (PCBs) and electro-mechanical solutions worldwide."
VICL,"Vical Incorporated is engaged in the research and development of biopharmaceutical products based on its DNA delivery technologies for the prevention and treatment of serious or life-threatening diseases. Its product candidates include CyMVectin prophylactic vaccine for cytomegalovirus (CMV), which completed preclinical trial to prevent infection before pregnancy to preclude fetal transmission; and therapeutic and prophylactic vaccines for herpes simplex virus type 2, which are under Phase 1/2 clinical trial to prevent and protect against recurring flare-ups, reduce viral shedding, and transmission."
VICR,"Vicor Corporation designs, develops, manufactures, and markets modular power components and complete power systems worldwide. Its Brick Business Unit segment offers encapsulated modules; modular power converters; intermediate bus converters; configurable products, including alternating current (AC)-direct current (DC) and DC-DC configurable products; and custom power solutions."
VIDE,"Video Display Corporation designs, engineers, manufactures, markets, distributes, and installs display products and systems, and components for government, military, aerospace, medical, industrial, and commercial organizations worldwide. It provides a range of projection display systems for use in training and simulation, military, medical, and industrial applications."
VII,"Vicon Industries, Inc. designs, assembles, and markets video management systems and system components for use in security, surveillance, safety, and communication applications in the United States and internationally."
VIRC,"Virco Mfg. Corporation is engaged in the design, production, and distribution of furniture for the commercial and education markets in the United States."
VIVO,"Meridian Bioscience, Inc., a life science company, develops, manufactures, sells, and distributes diagnostic test kits primarily for gastrointestinal, viral, respiratory, and parasitic infectious diseases."
VLGEA,"Village Super Market, Inc., together with its subsidiaries, operates a chain of supermarkets in the United States."
VITC,"Vitacost.com, Inc."
VLO,"Valero Energy Corporation operates as an independent petroleum refining and marketing company in the United States, Canada, the Caribbean, the United Kingdom, and Ireland. It operates through two segments, Refining and Ethanol."
VLY,"Valley National Bancorp operates as the bank holding company for the Valley National Bank that provides commercial, retail, and trust and investment services. The company operates through four segments: Commercial Lending, Consumer Lending, Investment Management, and Corporate and Other Adjustments."
VMC,"Vulcan Materials Company produces and sells construction aggregates, asphalt mix, ready-mixed concrete, and cement primarily in the United States. The companys Aggregates segment offers crushed stone, sand and gravel, sand, and other aggregates, as well as related products and services."
VMI,"Valmont Industries, Inc. produces and sells fabricated metal products in the United States, Australia, China, France, and internationally."
VNDA,"Vanda Pharmaceuticals Inc., a biopharmaceutical company, is engaged in the development and commercialization of pharmaceutical products."
VNO,Vornado Realty Trust is a publicly owned real estate investment trust. The firm invests in the real estate markets of the United States.
VNTV,"Vantiv, Inc. provides electronic integrated payment processing services in the United States."
VOLC,"Volcano Corporation designs, develops, manufactures, and commercializes a suite of precision guided therapy tools primarily to physicians, nurses, and technicians worldwide. The company operates in two segments, Medical and Industrial."
VOXX,"Voxx International Corporation, together with its subsidiaries, operates as a manufacturer and distributor in the automotive, premium audio, and consumer accessories industries in the United States and internationally. The companys Automotive segment designs, manufactures, distributes, and markets rear-seat entertainment devices, satellite radio products, automotive security, remote start systems, digital TV tuners, mobile antennas, mobile multimedia devices, aftermarket/OE-styled radios, car link-smartphone telematics applications, collision avoidance systems, and location-based services."
VOYA,"Voya Financial, Inc. operates as a retirement, investment, and insurance company in the United States."
VPG,"Vishay Precision Group, Inc. designs, manufactures, and markets components based on its resistive foil technology, sensors, and sensor-based systems in Asia, the United States, the United Kingdom, Israel, Europe, and Canada."
VPRT,Vistaprint N.V.
VRA,"Vera Bradley, Inc., through its subsidiaries, designs, produces, markets, and retails functional accessories for women."
VRML,"Vermillion, Inc., together with its subsidiaries, is engaged in the discovery, development, and commercialization of diagnostic tests that help physicians diagnose, treat, and enhance outcomes for patients."
VRNT,Verint Systems Inc. provides Actionable Intelligence solutions and value-added services worldwide.
VRS,Verso Paper Corp. produces and sells coated papers in the United States.
VRSK,"Verisk Analytics, Inc. provides proprietary data, analytic methods, and embedded decision support solutions for detecting fraud in property and casualty (P&C) insurance, financial, and healthcare industries in the United States."
VRSN,"VeriSign, Inc. provides Internet infrastructure services to various networks worldwide."
VRTA,"Vestin Realty Mortgage I, Inc. invests in loans secured by real estate through deeds of trust or mortgages in the United States."
VRTB,"Vestin Realty Mortgage II, Inc. invests in loans secured by real estate through deeds of trust or mortgages in the United States."
VRTS,"Virtus Investment Partners, Inc. is a publicly owned investment manager."
VRTU,"Virtusa Corporation operates as an information technology services company in the United States. It offers application support and maintenance, development, systems integration, and managed services."
VRTX,"Vertex Pharmaceuticals Incorporated is engaged in discovering, developing, manufacturing, and commercializing small molecule drugs for patients with serious diseases. It markets KALYDECO in the United States and European Union as a treatment for the patients with cystic fibrosis six years of age and older who have the G551D mutation in their cystic fibrosis transmembrane conductance regulator (CFTR) gene."
VSAT,"ViaSat, Inc. provides high-speed fixed and mobile broadband services; advanced satellite and other wireless networks; and secure networking systems, products, and services worldwide."
VSBN,"VSB Bancorp, Inc. operates as the holding company for Victory State Bank that provides commercial and retail banking services to individuals and businesses primarily in Staten Island, New York."
VSCI,"Vision-Sciences, Inc., through its subsidiaries, designs, develops, manufactures, and markets endoscopy products."
VSEC,VSE Corporation provides vehicle fleet and equipment sustainment services for the United States (U.S.
VSH,"Vishay Intertechnology Inc. manufactures and supplies discrete semiconductors and passive components in the United States, Europe, and Asia."
VSR,"Versar, Inc. operates as a project management company in the United States and internationally."
VSTM,"Verastem, Inc., a biopharmaceutical company, focuses on discovering and developing proprietary small molecule drugs targeting cancer stem cells (CSCs) with companion diagnostics."
VTNR,"Vertex Energy, Inc., an environmental services company, provides various services designed to aggregate, process, and recycle industrial and commercial waste streams, as well as off-specification commercial chemical products."
VTR,"Ventas, Inc. is a publicly owned real estate investment trust."
VTSS,"Vitesse Semiconductor Corporation designs, develops, and markets various semiconductor products for carrier and enterprise networking applications worldwide. The company provides carrier Ethernet switch engines, including mobile access equipment, such as base stations, small cells, fiber, and microwave wireless backhaul products, as well as Ethernet access devices for delivering business services; and enterprise Ethernet switches for cloud access, desktop, workgroup, and LAN infrastructure to migrate to gigabit Ethernet speeds."
VTUS,"Ventrus Biosciences, Inc., a development-stage specialty pharmaceutical company, focuses on the late-stage development and commercialization of gastrointestinal products in the United States."
VVUS,"VIVUS, Inc., a biopharmaceutical company, develops and commercializes therapies to address unmet needs in obesity, sleep apnea, diabetes, and sexual health in the United States and the European Union."
VVTV,"ValueVision Media, Inc. operates as a multichannel electronic retailer in the United States."
VVC,"Vectren Corporation, through its subsidiaries, provides energy delivery services to residential, commercial, and industrial and other contract customers in Indiana and Ohio. The company offers natural gas distribution and transportation services, and electric distribution services; and owns and operates coal-fired and gas-fired electric generating facilities with an installed generating capacity of 1,298 megawatts."
VYFC,"Valley Financial Corporation operates as the holding company for Valley Bank that provides general commercial and retail banking services to small-to-medium sized businesses, professional concerns, and individuals primarily in the Roanoke Valley of Virginia. The company offers a range of deposit services, including checking, NOW, savings, money market, and individual retirement accounts, as well as time deposits and certificates of deposit."
VZ,"Verizon Communications Inc. provides communications, information, and entertainment products and services to consumers, businesses, and governmental agencies worldwide."
WAB,"Westinghouse Air Brake Technologies Corporation, doing business as Wabtec Corporation, provides technology-based products and services for the freight rail and passenger transit industries worldwide. It operates in two segments, Freight and Transit."
WABC,Westamerica Bancorporation operates as the bank holding company for Westamerica Bank that provides a range of banking services to corporate and individual customers. Its deposit products include retail savings and checking accounts; non-interest bearing demand deposits; money market checking deposits; and certificates of deposit.
WAFD,"Washington Federal, Inc. operates as the holding company for Washington Federal, National Association that provides various financial services in the United States."
WAG,"Walgreen Co., together with its subsidiaries, operates a network of drugstores in the United States."
WAGE,"WageWorks, Inc. provides consumer-directed benefits programs (CDBs) to employees to save money on taxes in the United States."
WAIR,"Wesco Aircraft Holdings, Inc. distributes and provides supply chain management services to the aerospace industry in the North America and internationally."
WAL,"Western Alliance Bancorporation operates as the bank holding company for Western Alliance Bank that provides various banking and related services in Nevada, Arizona, and California. The company operates through Bank of Nevada, Western Alliance Bank, Torrey Pines Bank, and Other segments."
WAT,"Waters Corporation operates as an analytical instrument manufacturer in the United States and internationally. The company's Waters division designs, manufactures, sells, and services high performance liquid chromatography, ultra performance liquid chromatography, and mass spectrometry technology systems and support products, including chromatography columns, other consumable products, and post-warranty service plans."
WAVX,"Wave Systems Corp. develops, produces, and markets products for hardware-based digital security in the United States and internationally."
WAYN,"Wayne Savings Bancshares, Inc. operates as the holding company for Wayne Savings Community Bank, which provides consumer and business financial services to individuals, businesses, and other organizations."
WBMD,"WebMD Health Corp. provides health information services to consumers, physicians and other healthcare professionals, employers, and health plans through its public and private online portals, mobile platforms, and health-focused publications in the United States."
WBS,"Webster Financial Corporation operates as the bank and financial holding company for Webster Bank, National Association that provides financial services to individuals, families, and businesses in the United States. The company operates in three segments: Commercial Banking, Community Banking, and Other."
WCC,"WESCO International, Inc. distributes electrical, industrial, and communications maintenance, repair, and operating (MRO) products; and original equipment manufacturers products and construction materials in North America and internationally."
WCG,"WellCare Health Plans, Inc. provides managed care services for government-sponsored health care programs in the United States."
WCN,"Waste Connections, Inc., an integrated municipal solid waste company, provides solid waste collection, transfer, disposal, and recycling services primarily in the United States."
WD,"Walker & Dunlop, Inc., through its subsidiaries, provides commercial real estate financial products and services for owners and developers of multifamily properties in the United States."
WDAY,"Workday, Inc. provides enterprise cloud applications for global human resources and finance in the United States and internationally."
WDC,"Western Digital Corporation, through its subsidiaries, develops, manufactures, and sells storage products and solutions that enable people to create, manage, experience, and preserve digital content. It provides hard drives and solid-state hybrid drives for desktop and mobile personal computers (PCs); and hard drives and solid-state drives for performance enterprise and capacity enterprise markets."
WDFC,"WD-40 Company provides consumer products worldwide. It offers multi-purpose maintenance products under the WD-40 brand for household, marine, automotive, construction, repair, sporting goods, gardening, and various industrial applications; multi-purpose drip oil and spray lubricant, and other specialty maintenance products under the 3-IN-ONE brand for household, locksmithing, HVAC, marine, farming, construction, and jewelry manufacturing applications; and industrial grade and specialty maintenance products that include lubricants, penetrants, degreasers, and cleaners under the Blue Works brand for various industrial applications."
WDR,"Waddell & Reed Financial, Inc., through its subsidiaries, provides investment management, investment product underwriting and distribution, and shareholder services administration to mutual funds, and institutional and separately managed accounts in the United States."
WEC,"Wisconsin Energy Corporation, through its subsidiaries, generates and distributes electric energy. The company operates in two segments, Utility Energy and Non-Utility Energy."
WEN,"The Wendys Company, through its subsidiaries, owns and franchises Wendys restaurant system. The company is involved in operating, developing, and franchising a system of quick-service restaurants."
WEST,"Andalay Solar, Inc. designs, manufactures, markets, and sells solar power systems and solar panels with integrated micro inverters in the United States, Canada, the Caribbean, and South America."
WEBK,"Wellesley Bancorp, Inc. operates as the bank holding company for Wellesley Bank that provides financial services to consumers and businesses."
WETF,"WisdomTree Investments, Inc., through its subsidiaries, operates as an exchange-traded funds (ETFs) sponsor and asset manager."
WFBI,"WashingtonFirst Bankshares, Inc. operates as the holding company for WashingtonFirst Bank that provides commercial banking products and services to small and medium sized businesses, not-for-profit organizations, professional service firms, and individuals in Washington, DC metropolitan area."
WEYS,"Weyco Group, Inc., together with its subsidiaries, is engaged in the distribution and retail of footwear."
WFD,"Westfield Financial, Inc. operates as a bank holding company for the Westfield Bank that provides various community banking products and services to individuals and businesses."
WFM,"Whole Foods Market, Inc. operates as a retailer of natural and organic foods."
WFC,"Wells Fargo & Company provides retail, commercial, and corporate banking services to individuals, businesses, and institutions. The companys Community Banking segment offers checking and market rate accounts, savings and time deposits, individual retirement accounts, and remittances; and lines of credit, auto floor plan lines, equity lines and loans, equipment and transportation loans, education and residential mortgage loans, and credit and debit cards."
WFT,"Weatherford International Ltd. provides equipment and services used in the drilling, evaluation, completion, production, and intervention of oil and natural gas wells worldwide."
WG,"Willbros Group, Inc. operates as an energy infrastructure contractor serving the oil, gas, refinery, petrochemical, and power industries worldwide."
WGA,"Wells-Gardner Electronics Corporation is engaged in the design, manufacture, assembly, marketing, distribution, and service of electronic components. The company primarily offers liquid crystal display (LCD) video monitors, gaming supplies, and components to gaming machine manufacturers, casinos, coin-operated video game manufacturers, and other display integrators."
WGL,"WGL Holdings, Inc., through its subsidiaries, sells and delivers natural gas, and provides energy-related products and services."
WGO,"Winnebago Industries, Inc. manufactures and sells recreation vehicles primarily for use in leisure travel and outdoor recreation activities."
WHG,"Westwood Holdings Group, Inc., through its subsidiaries, manages investment assets and provides services for its clients."
